smiles,D
CC(CC(CN(CN[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1nonc1[N+](=O)[O-],7.75731
CCC(CN(CC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.07008
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nc(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc(O)c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.826196
CC(CNC(N)(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.375475
COC(=O)CC[N+](=O)[O-],6.5304713
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nc(-n3cc([N+](=O)[O-])cn3)nc(OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.9179006
O=[N+]([O-])c1ccc(CCN(Cc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c1,6.8651867
O=[N+]([O-])C1=CC2=NN=NC2(CN(CCc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])[N+](=O)[O-])C=C1[N+](=O)[O-],7.0920134
CC(N)CCC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.7952166
CC(=O)C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.110566
O=[N+]([O-])c1n[nH]c(-c2no[n+]([O-])c2[N+](=O)[O-])n1,8.908526
O=[N+]([O-])N(CF)CC(CN(CN([N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.819304
O=[N+]([O-])OCCN(CCN(CN(CN([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.410186
CC(CN(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.606754
Nc1n[nH]c(CCN[N+](=O)[O-])n1,6.9789386
O=C1NC2c3c(cc([N+](=O)[O-])cc3[N+](=O)[O-])N=NN3N(CN3n3nccn3)C2N1[N+](=O)[O-],7.253251
Cc1c([N+](=O)[O-])ccc([N+](=O)[O-])c1[N+](=O)[O-],6.90802
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-],6.537013
CC(COC(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.336846
CCC(CNCCC(CCN(CC(CC)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.95297
CC(CC(CC[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.7703986
O=[N+]([O-])c1nonc1N1CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1N([N+](=O)[O-])CCN2[N+](=O)[O-],8.142046
CC1=C([N+](=O)[O-])C=C([N+](=O)[O-])c2c([N+](=O)[O-])cc(CCO)n2CC([N+](=O)[O-])([N+](=O)[O-])C1,6.748666
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CCO[N+](=O)[O-])[N+](=O)[O-],8.496784
O=[N+]([O-])OCN(c1nc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])n[nH]1)[N+](=O)[O-],7.4013796
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(CO)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,6.9436393
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1no[n+]([O-])c1O[N+](=O)[O-],8.746395
CC(C)(COC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.2701435
O=[N+]([O-])c1cc([N+](=O)[O-])c(C2Oc3c([N+](=O)[O-])c(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc([N+](=O)[O-])cc([N+](=O)[O-])cn32)c([N+](=O)[O-])c1,7.647798
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-n2cc([N+](=O)[O-])cn2)c1[N+](=O)[O-],7.039477
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.2245493
O=[N+]([O-])OCN(CCCOCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.179494
O=[N+]([O-])c1cccc(C2N=CC=CN2[N+](=O)[O-])c1[N+](=O)[O-],6.4854593
O=C1N(CCN[N+](=O)[O-])C2C3C(C2N1[N+](=O)[O-])N([N+](=O)[O-])C(=O)N3c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],7.371843
NC(=O)CCCN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.262547
O=[N+]([O-])OCc1nc(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])nc(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],7.4631004
O=CN1C(=O)N([N+](=O)[O-])C2C1C1C2N([N+](=O)[O-])C(=O)N1[N+](=O)[O-],8.159001
O=C(CCC(CCC(=O)n1cnc([N+](=O)[O-])n1)([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.531389
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cnn([N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.821266
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2nc(N)n[nH]2)c1[N+](=O)[O-],6.8329897
O=[N+]([O-])c1nnc(C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[nH]1,8.646918
O=[N+]([O-])OCC(CCN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.160191
CC(C)(C)Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(-c2c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],6.624906
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.848314
CC(Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])N(CC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.279962
O=[N+]([O-])c1ccc(-c2nc(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,7.2670217
O=C(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CCN(CCN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.296074
O=[N+]([O-])OCCNc1c([N+](=O)[O-])c(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc(-c2nc(CO[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c2[N+](=O)[O-])c1[N+](=O)[O-],8.122817
O=C(NC(=O)C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.244599
CC(CC(=O)C(=O)N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.802007
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],7.592542
O=[N+]([O-])N(CC(CO)(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])CC(F)([N+](=O)[O-])[N+](=O)[O-],8.480534
O=[N+]([O-])OCCCN(CCN(CN(CN(CO[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.990982
O=[N+]([O-])c1cn(-n2cc([N+](=O)[O-])nn2)cn1,7.735565
CC(CON(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.303739
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cc(O)c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.1243854
CC(CNC(OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.5345545
O=CN1C(=O)NC2C1N([N+](=O)[O-])CN2Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],7.2436333
O=[N+]([O-])c1ccc(-c2nc3nc4ncc([N+](=O)[O-])ncn-4nnccn2-3)c([N+](=O)[O-])c1,6.5074267
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(-c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3[N+](=O)[O-])nc([N+](=O)[O-])n2)c([N+](=O)[O-])c1,7.457604
[N-]=C=Nc1c([N+](=O)[O-])c(NCCO[N+](=O)[O-])c([N+](=O)[O-])c(N2CC([N+](=O)[O-])([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])C2)c1[N+](=O)[O-],7.640057
O=CC(CCN[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)N(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.7553077
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,7.2473187
O=[N+]([O-])C1([N+](=O)[O-])CNC(c2no[n+]([O-])c2-c2nnn[nH]2)CC([N+](=O)[O-])([N+](=O)[O-])C1,8.079212
Nc1no[n+]([O-])c1N[N+](=O)[O-],9.051578
O=[N+]([O-])c1cc(-c2c([N+](=O)[O-])no[n+]2[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1,8.195075
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(NCO[N+](=O)[O-])c2[N+](=O)[O-])c1[N+](=O)[O-],7.8051367
Cc1c([N+](=O)[O-])ccc(CC#N)c1[N+](=O)[O-],6.1602335
Cc1c([N+](=O)[O-])ccc(O)c1[N+](=O)[O-],6.3906384
O=[N+]([O-])OCCC(CCN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.136032
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ncc([N+](=O)[O-])c(O)n2)c([N+](=O)[O-])c1,7.252139
O=[N+]([O-])OCCNc1c([N+](=O)[O-])c(-c2nc([N+](=O)[O-])n[nH]2)c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],8.012847
CC(COC(=O)N(CCO[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.752217
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC(CON(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.369349
O=C(CN(CCN(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])NC(=O)N([N+](=O)[O-])[N+](=O)[O-],8.271385
O=C(CN(C(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.9453306
CC(CCC(OCC(C)([N+](=O)[O-])[N+](=O)[O-])C(=O)Oc1c(C=O)cc([N+](=O)[O-])cc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.8631606
O=[N+]([O-])OCCNc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],7.4902067
O=[N+]([O-])N(CC(CC(F)([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.446779
CC(=O)c1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],7.1392317
O=C1NC2C=C([N+](=O)[O-])C([N+](=O)[O-])=CC=C3N(Nc4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])CN3C2N1[N+](=O)[O-],7.0701876
O=[N+]([O-])CCCN(CO[N+](=O)[O-])[N+](=O)[O-],7.7895164
CCN(CCC(CCC(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(OC)[N+](=O)[O-])[N+](=O)[O-],6.822941
O=[N+]([O-])c1nonc1C#Cn1ccnn1,7.2376075
Nc1nc([N+](=O)[O-])c([N+](=O)[O-])cc1[N+](=O)[O-],7.849694
O=C1NC2C(N(CCN[N+](=O)[O-])CN2CN[N+](=O)[O-])N1[N+](=O)[O-],7.369503
CCOc1c([N+](=O)[O-])cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],6.434065
O=[N+]([O-])c1ccc(CO)c([N+](=O)[O-])c1,6.4890976
O=C(CN(CCN(CCC(CO[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.9445906
O=C([N+](=O)[O-])C(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1nonc1[N+](=O)[O-],8.702859
O=C(CCC(CCC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.6285005
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cnn(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.694785
Cn1cc([N+](=O)[O-])cn1,6.7325115
CCN(C(C(=O)COC)[N+](=O)[O-])[N+](=O)[O-],6.4777536
O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2ccnn2)c([N+](=O)[O-])n1,7.5978017
CN(CCN(C(=O)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.7744713
O=[N+]([O-])c1ccc(-c2nc[nH]c2[N+](=O)[O-])c([N+](=O)[O-])c1,6.6731267
CC(=O)N(CCN(C)[N+](=O)[O-])[N+](=O)[O-],6.6449943
CN(C(C=O)N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.032732
CN(N1C(=O)N([N+](=O)[O-])C2(C(=O)O[N+](=O)[O-])N(CO[N+](=O)[O-])C(=O)N([N+](=O)[O-])C12C(=O)NC(C)(C)C)[N+](=O)[O-],7.5113025
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCCON(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.063392
O=[N+]([O-])c1cnc(-c2nonc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.7692456
O=C(CCN(CCC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.739156
NC(=O)CC(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1c([N+](=O)[O-])nnc1[N+](=O)[O-],7.941019
O=C(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.647453
O=[N+]([O-])N(CCN(CN(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.573495
Cc1cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c2c([N+](=O)[O-])c3c([N+](=O)[O-])c(N)c3nc(N)n[nH]c2c1[N+](=O)[O-],7.2265463
O=[N+]([O-])c1cc(N(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c(O)c1[N+](=O)[O-],8.392152
CC(COc1c([N+](=O)[O-])c(CCO[N+](=O)[O-])c([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.481317
CC(CCN(C(=O)N(NCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.671962
Cn1nc([N+](=O)[O-])c(N(CCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],7.663123
O=[N+]([O-])N1CN(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN([N+](=O)[O-])C1,8.300832
CC(=O)C(=O)NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.4669576
N#CCN(CCN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.7173944
CC(COC(=O)C12N([N+](=O)[O-])C(=O)N([N+](=O)[O-])C1(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N([N+](=O)[O-])C(=O)N2[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.493522
O=[N+]([O-])CCC(CCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(CC[N+](=O)[O-])CO[N+](=O)[O-],7.400564
COc1nc(-n2ccnn2)c([N+](=O)[O-])cc1[N+](=O)[O-],6.7492146
CC(CCN(CC(C)([N+](=O)[O-])[N+](=O)[O-])C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.3799553
O=[N+]([O-])c1ccc(-c2c([N+](=O)[O-])c3c([N+](=O)[O-])c4c([N+](=O)[O-])c([N+](=O)[O-])nonc4nc([N+](=O)[O-])nnn23)c([N+](=O)[O-])c1,7.756197
O=[N+]([O-])C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.561515
O=C(CN(CC(=O)N(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.51613
O=[N+]([O-])c1ccc(-c2n[nH]c(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n2)c([N+](=O)[O-])c1,7.751508
CN(c1c([N+](=O)[O-])c(CC#N)c([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-])[N+](=O)[O-],7.3256574
O=[N+]([O-])OCc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2nc([N+](=O)[O-])n[nH]2)c1[N+](=O)[O-],7.933604
O=C(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])N(CCN(CN(CN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.543449
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])c(O)c([N+](=O)[O-])c(-n3cc([N+](=O)[O-])cn3)c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.5763397
O=[N+]([O-])OCC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.455383
O=[N+]([O-])OCC(CO[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.507413
O=C(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NC(=O)C(=O)NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.986113
Nc1c([N+](=O)[O-])c(-c2nc([N+](=O)[O-])n[nH]2)c([N+](=O)[O-])c(N(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],8.553492
O=[N+]([O-])OCC1=C([N+](=O)[O-])C([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C2CC(=C1[N+](=O)[O-])C([N+](=O)[O-])=C2Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],7.4912424
O=[N+]([O-])OCC(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1c([N+](=O)[O-])nnc1[N+](=O)[O-],8.661683
N#CCC(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.136299
CN(C#CC(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.311123
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nc(-n3ncnc3[N+](=O)[O-])nc(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.701544
O=[N+]([O-])NCCC(CO[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.46007
O=C(n1cc([N+](=O)[O-])nn1)C12C=CC=CC1=NN=N2,6.6902156
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c2[N+](=O)[O-])c([N+](=O)[O-])c1O,7.68641
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(F)c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.577726
O=[N+]([O-])c1cn(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc1C1NCC([N+](=O)[O-])([N+](=O)[O-])CC1([N+](=O)[O-])[N+](=O)[O-],8.396526
CC(=O)Nn1c([N+](=O)[O-])nnc1[N+](=O)[O-],7.8115687
O=[N+]([O-])c1cc(Nc2cnon2)c([N+](=O)[O-])nc1[N+](=O)[O-],7.7082815
COCN(CCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.840999
COc1c([N+](=O)[O-])c(Nc2cnon2)c([N+](=O)[O-])c(N(C)[N+](=O)[O-])c1[N+](=O)[O-],7.412139
CCN(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.188734
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN(CCN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.008579
O=[N+]([O-])CCC(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])O[N+](=O)[O-],8.1162
O=[N+]([O-])OCOC#CCO,6.8586626
CC(NC(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.6137576
CON1C(=O)N(NC(C)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1C1NC([N+](=O)[O-])=C([N+](=O)[O-])N=C3N(C(=O)N3n3cc([N+](=O)[O-])cn3)C12,7.297561
O=[N+]([O-])OCCCN(CCC(Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.5233927
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(CN[N+](=O)[O-])C(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.510813
O=C(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])c1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],7.4857883
CN(CC(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.095804
N#CCNC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.954303
O=[N+]([O-])OCc1c([N+](=O)[O-])c(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],7.474958
O=C(C#CO[N+](=O)[O-])CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.854669
O=[N+]([O-])C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(Cn1nnc2ccccc21)[N+](=O)[O-],7.2887573
O=[N+]([O-])c1nonc1OCC(O)([N+](=O)[O-])[N+](=O)[O-],8.6627
O=[N+]([O-])OCCN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.4625
CC(C)(C)N[N+](=O)[O-],6.23969
O=[N+]([O-])OCN(CC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.742505
O=CN(CCN[N+](=O)[O-])[N+](=O)[O-],7.5157537
Nc1cc([N+](=O)[O-])cc(N)c1[N+](=O)[O-],6.7390165
